Id,issn,eissn,#depend,class,format,lang,disciplines
http://www.zotero.org/styles/medical-epigenetics,-,1664-5561,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/medical-gas-research,-,2045-9912,-1,-,numeric,en-US,
http://www.zotero.org/styles/medical-humanities,1468-215X,1473-4265,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/medical-hypotheses,0306-9877,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/medical-image-analysis,1361-8415,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/medical-journal-armed-forces-india,0377-1237,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/medical-microbiology-and-immunology,0300-8584,1432-1831,-1,-,numeric,en-US,science
http://www.zotero.org/styles/medical-molecular-morphology,1860-1480,1860-1499,-1,-,numeric,en-US,science
http://www.zotero.org/styles/medical-mycology-case-reports,2211-7539,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/medical-oncology,1357-0560,1559-131X,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/medical-photonics,2213-8846,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/medical-principles-and-practice,1011-7571,1423-0151,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/medical-science-educator,-,2156-8650,-1,-,numeric,en-US,
http://www.zotero.org/styles/medical-sciences,-,2076-3271,-1,-,numeric,en-US,science
http://www.zotero.org/styles/medicina-clinica,0025-7753,-,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/medicina-fluminensis,0025-7729,-,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/medicina-intensiva,0210-5691,1578-6749,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/medicina-reproductiva-y-embriologia-clinica,2340-9320,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/medicina,1010-660X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/medicinal-chemistry-research,1054-2523,1554-8120,-1,-,author-date,en-US,science
http://www.zotero.org/styles/medicine-conflict-and-survival,1362-3699,1743-9396,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/medicine-health-care-and-philosophy,1386-7423,1572-8633,-1,-,author-date,en-US,humanities
http://www.zotero.org/styles/medicine-studies,1876-4533,1876-4541,-1,-,author-date,en-US,humanities
http://www.zotero.org/styles/medicine,1357-3039,-,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/mediterranean-journal-of-mathematics,1660-5446,1660-5454,-1,-,numeric,en-US,
http://www.zotero.org/styles/mediterranean-journal-of-nutrition-and-metabolism,1973-798X,1973-7998,-1,-,numeric,en-US,science
http://www.zotero.org/styles/medizinische-genetik,0936-5931,1863-5490,-1,-,numeric,de-DE,medicine
http://www.zotero.org/styles/medizinische-klinik-intensivmedizin-und-notfallmedizin,2193-6218,2193-6226,-1,-,numeric,de-DE,medicine
http://www.zotero.org/styles/melanges-de-l-ecole-francaise-de-rome-antiquite,0223-5102,1724-2134,-1,-,note,fr-FR,history|anthropology
http://www.zotero.org/styles/melanges-de-l-ecole-francaise-de-rome-italie-et-mediterranee-modernes-et-contemporaines,1123-9891,1724-2142,-1,-,note,fr-FR,history|anthropology
http://www.zotero.org/styles/melanges-de-l-ecole-francaise-de-rome-moyen-age,1123-9883,1724-2150,-1,-,note,fr-FR,history|anthropology
http://www.zotero.org/styles/melanoma-management,2045-0885,-,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/membranes,-,2077-0375,-1,-,numeric,en-US,science
http://www.zotero.org/styles/memetic-computing,1865-9284,1865-9292,-1,-,numeric,en-US,science
http://www.zotero.org/styles/memo-magazine-of-european-medical-oncology,1865-5041,1865-5076,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/memory,0965-8211,1464-0686,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/mental-health-and-physical-activity,1755-2966,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/mental-health-and-prevention,2212-6570,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/mental-health-and-substance-use,1752-3281,1752-3273,-1,-,author-date,en-US,medicine
http://www.zotero.org/styles/mental-health-religion-and-culture,1367-4676,1469-9737,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/mentoring-and-tutoring-partnership-in-learning,1361-1267,1469-9745,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/meta-gene,2214-5400,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/metabolic-brain-disease,0885-7490,1573-7365,-1,-,author-date,en-US,science
http://www.zotero.org/styles/metabolic-engineering-communications,2214-0301,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/metabolic-engineering,1096-7176,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/metabolism,0026-0495,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/metabolites,-,2218-1989,-1,-,numeric,en-US,science
http://www.zotero.org/styles/metabolomics,1573-3882,1573-3890,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/metacognition-and-learning,1556-1623,1556-1631,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/metal-powder-report,0026-0657,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/metallography-microstructure-and-analysis,2192-9262,2192-9270,-1,-,numeric,en-US,physics
http://www.zotero.org/styles/metallomics,1756-5901,1756-591X,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/metallurgical-and-materials-transactions-a,1073-5623,1543-1940,-1,-,numeric,en-US,physics
http://www.zotero.org/styles/metallurgical-and-materials-transactions-b,1073-5615,1543-1916,-1,-,numeric,en-US,physics
http://www.zotero.org/styles/metallurgical-and-materials-transactions-e,2196-2936,2196-2944,-1,-,numeric,en-US,
http://www.zotero.org/styles/metals,-,2075-4701,-1,-,numeric,en-US,science
http://www.zotero.org/styles/metamaterials,1873-1988,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/metascience,0815-0796,1467-9981,-1,-,author-date,en-US,humanities
http://www.zotero.org/styles/meteorological-monographs,0065-9401,-,-1,-,author-date,en-US,geography
http://www.zotero.org/styles/meteorology-and-atmospheric-physics,0177-7971,1436-5065,-1,-,author-date,en-US,science
http://www.zotero.org/styles/methodology-and-computing-in-applied-probability,1387-5841,1573-7713,-1,-,author-date,en-US,science
http://www.zotero.org/styles/methodology-european-journal-of-research-methods-for-the-behavioral-and-social-sciences,1614-1881,1614-2241,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/methods-and-applications-in-fluorescence,-,2050-6120,-1,-,numeric,en-US,physics
http://www.zotero.org/styles/methods-in-oceanography,2211-1220,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/methods,1046-2023,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/methodsx,2215-0161,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/metiers-de-la-petite-enfance,1258-780X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/metrika,0026-1335,1435-926X,-1,-,author-date,en-US,science
http://www.zotero.org/styles/metrologia,0026-1394,1681-7575,-1,-,numeric,en-US,physics
http://www.zotero.org/styles/micro-and-nano-systems-letters,-,2213-9621,-1,-,numeric,en-US,
http://www.zotero.org/styles/microarrays,-,2076-3905,-1,-,numeric,en-US,science
http://www.zotero.org/styles/microbes-and-infection,1286-4579,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/microbial-biotechnology,-,1751-7915,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/microbial-cell-factories,-,1475-2859,-1,-,numeric,en-US,
http://www.zotero.org/styles/microbial-ecology,0095-3628,1432-184X,-1,-,numeric,en-US,science
http://www.zotero.org/styles/microbial-pathogenesis,0882-4010,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/microbial-risk-analysis,2352-3522,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/microbiological-research,0944-5013,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/microbiology-and-molecular-biology-reviews,1092-2172,1098-5557,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/microbiology-australia,1324-4272,-,-1,-,numeric,en-GB,biology
http://www.zotero.org/styles/microbiology-spectrum,-,2165-0497,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/microbiology,1350-0872,1465-2080,-1,-,author-date,en-GB,biology
http://www.zotero.org/styles/microbiome,-,2049-2618,-1,-,numeric,en-US,
http://www.zotero.org/styles/microchemical-journal,0026-265X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/microchimica-acta,0026-3672,1436-5073,-1,-,numeric,en-US,science
http://www.zotero.org/styles/microelectronic-engineering,0167-9317,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/microelectronics-journal,0026-2692,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/microelectronics-reliability,0026-2714,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/microfluidics-and-nanofluidics,1613-4982,1613-4990,-1,-,author-date,en-US,science
http://www.zotero.org/styles/microgravity-science-and-technology,0938-0108,1875-0494,-1,-,author-date,en-US,science
http://www.zotero.org/styles/micromachines,-,2072-666X,-1,-,numeric,en-US,science
http://www.zotero.org/styles/micron,0968-4328,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/microorganisms,-,2076-2607,-1,-,numeric,en-US,science
http://www.zotero.org/styles/microporous-and-mesoporous-materials,1387-1811,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/microprocessors-and-microsystems,0141-9331,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/microsystem-technologies,0946-7076,1432-1858,-1,-,author-date,en-US,science
http://www.zotero.org/styles/microvascular-research,0026-2862,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/midwifery,0266-6138,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/migration-and-development,2163-2324,2163-2332,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/milan-journal-of-mathematics,1424-9286,1424-9294,-1,-,numeric,en-US,science
http://www.zotero.org/styles/military-medical-research,-,2054-9369,-1,-,numeric,en-US,
http://www.zotero.org/styles/military-medicine,0026-4075,1930-613X,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/military-psychology,0899-5605,1532-7876,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/mind-and-society,1593-7879,1860-1839,-1,-,author-date,en-US,science
http://www.zotero.org/styles/mindfulness-and-compassion,2445-4079,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/mindfulness,1868-8527,1868-8535,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/minds-and-machines,0924-6495,1572-8641,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/mine-water-and-the-environment,1025-9112,1616-1068,-1,-,author-date,en-US,science
http://www.zotero.org/styles/mineral-economics,2191-2203,2191-2211,-1,-,author-date,en-US,science
http://www.zotero.org/styles/mineralium-deposita,0026-4598,1432-1866,-1,-,author-date,en-US,science
http://www.zotero.org/styles/mineralogy-and-petrology,0930-0708,1438-1168,-1,-,author-date,en-US,science
http://www.zotero.org/styles/minerals-engineering,0892-6875,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/minerals,-,2075-163X,-1,-,numeric,en-US,science
http://www.zotero.org/styles/minerva-medica,0026-4806,1827-1669,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/minerva,0026-4695,1573-1871,-1,-,author-date,en-US,humanities
http://www.zotero.org/styles/mitigation-and-adaptation-strategies-for-global-change,1381-2386,1573-1596,-1,-,author-date,en-US,science
http://www.zotero.org/styles/mitochondrion,1567-7249,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/mobile-dna,-,1759-8753,-1,-,numeric,en-US,
http://www.zotero.org/styles/mobile-genetic-elements,2159-2543,2159-256X,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/mobile-networks-and-applications,1383-469X,1572-8153,-1,-,numeric,en-US,science
http://www.zotero.org/styles/mobilities,1745-0101,1745-011X,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/modeling-earth-systems-and-environment,2363-6203,2363-6211,-1,-,author-date,en-US,
http://www.zotero.org/styles/modelling-and-simulation-in-materials-science-and-engineering,0965-0393,1361-651X,-1,-,numeric,en-US,physics
http://www.zotero.org/styles/modern-italy,1353-2944,1469-9877,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/modern-language-review,0026-7937,2222-4319,-1,-,note,en-GB,history
http://www.zotero.org/styles/modern-pathology,0893-3952,1530-0285,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/molbank,-,1422-8599,-1,-,numeric,en-US,science
http://www.zotero.org/styles/molecular-and-biochemical-parasitology,0166-6851,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-and-cellular-biochemistry,0300-8177,1573-4919,-1,-,numeric,en-US,science
http://www.zotero.org/styles/molecular-and-cellular-biology,0270-7306,1098-5549,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/molecular-and-cellular-endocrinology,0303-7207,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/molecular-and-cellular-neuroscience,1044-7431,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/molecular-and-cellular-pediatrics,-,2194-7791,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-and-cellular-probes,0890-8508,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-and-cellular-therapies,-,2052-8426,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-and-clinical-oncology,2049-9450,2049-9469,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/molecular-aspects-of-medicine,0098-2997,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/molecular-autism,-,2040-2392,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-biology-reports,0301-4851,1573-4978,-1,-,numeric,en-US,science
http://www.zotero.org/styles/molecular-biosystems,1742-206X,1742-2051,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/molecular-biotechnology,1073-6085,1559-0305,-1,-,numeric,en-US,psychology
http://www.zotero.org/styles/molecular-brain,-,1756-6606,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-breeding,1380-3743,1572-9788,-1,-,author-date,en-US,science
http://www.zotero.org/styles/molecular-cancer-research,1541-7786,1557-3125,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/molecular-cancer-therapeutics,1535-7163,1538-8514,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/molecular-cancer,-,1476-4598,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-cell,1097-2765,1097-4164,-1,-,author-date,en-US,biology|medicine
http://www.zotero.org/styles/molecular-cytogenetics,-,1755-8166,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-diagnosis-and-therapy,1177-1062,1179-2000,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/molecular-diversity,1381-1991,1573-501X,-1,-,numeric,en-US,science
http://www.zotero.org/styles/molecular-endocrinology,0888-8809,1944-9917,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/molecular-genetics-and-genomics,1617-4615,1617-4623,-1,-,author-date,en-US,science
http://www.zotero.org/styles/molecular-genetics-and-metabolism-reports,2214-4269,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-genetics-and-metabolism,1096-7192,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-imaging-and-biology,1536-1632,1860-2002,-1,-,numeric,en-US,science
http://www.zotero.org/styles/molecular-immunology,0161-5890,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/molecular-medicine-reports,1791-2997,1791-3004,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/molecular-neurobiology,0893-7648,1559-1182,-1,-,numeric,en-US,science
http://www.zotero.org/styles/molecular-neurodegeneration,-,1750-1326,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-nutrition-and-food-research,1613-4125,1613-4133,-1,-,numeric,en-US,chemistry|biology
http://www.zotero.org/styles/molecular-oncology,1574-7891,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/molecular-pain,-,1744-8069,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-pharmaceutics,1543-8384,1543-8392,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/molecular-pharmacology,0026-895X,1521-0111,-1,-,author-date,en-US,
http://www.zotero.org/styles/molecular-phylogenetics-and-evolution,1055-7903,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/molecular-plant,1674-2052,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/molecular-psychiatry,-,1476-5578,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/molecular-simulation,0892-7022,1029-0435,-1,-,numeric,en-US,science
http://www.zotero.org/styles/molecular-systems-biology,-,1744-4292,-1,-,author-date,en-GB,biology|medicine
http://www.zotero.org/styles/molecular-systems-design-and-engineering,-,2058-9689,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/molecular-therapy-nucleic-acids,-,2162-2531,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/molecular-vision,-,1090-0535,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/molecules,-,1420-3049,-1,-,numeric,en-US,science
http://www.zotero.org/styles/monash-bioethics-review,1321-2753,1836-6716,-1,-,author-date,en-US,
http://www.zotero.org/styles/monatshefte-fur-chemie-chemical-monthly,0026-9247,1434-4475,-1,-,numeric,en-US,science
http://www.zotero.org/styles/monatshefte-fur-mathematik,0026-9255,1436-5081,-1,-,numeric,en-US,science
http://www.zotero.org/styles/monatsschrift-kinderheilkunde,0026-9298,1433-0474,-1,-,numeric,de-DE,medicine
http://www.zotero.org/styles/monthly-weather-review,0027-0644,1520-0493,-1,-,author-date,en-US,geography
http://www.zotero.org/styles/morphologie,1286-0115,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/morphology,1871-5621,1871-5656,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/morphomuseum,-,2274-0422,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/mortality,1357-6275,1469-9885,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/motivation-and-emotion,0146-7239,1573-6644,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/motricite-cerebrale,0245-5919,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/mount-sinai-journal-of-medicine,0027-2507,1931-7581,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/movement-ecology,-,2051-3933,-1,-,numeric,en-US,
http://www.zotero.org/styles/msphere,-,2379-5042,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/msystems,-,2379-5077,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/mucosal-immunology,1933-0219,1935-3456,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/multibody-system-dynamics,1384-5640,1573-272X,-1,-,numeric,en-US,science
http://www.zotero.org/styles/multidimensional-systems-and-signal-processing,0923-6082,1573-0824,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/multidisciplinary-respiratory-medicine,-,2049-6958,-1,-,numeric,en-US,
http://www.zotero.org/styles/multilingual-education,-,2191-5059,-1,-,author-date,en-US,
http://www.zotero.org/styles/multimedia-systems,0942-4962,1432-1882,-1,-,numeric,en-US,science
http://www.zotero.org/styles/multimedia-tools-and-applications,1380-7501,1573-7721,-1,-,numeric,en-US,science
http://www.zotero.org/styles/multiple-sclerosis-and-demyelinating-disorders,-,2056-6115,-1,-,numeric,en-US,
http://www.zotero.org/styles/multiple-sclerosis-and-related-disorders,2211-0348,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/musculoskeletal-surgery,2035-5106,2035-5114,-1,-,numeric,en-US,science
http://www.zotero.org/styles/museum-management-and-curatorship,0964-7775,1872-9185,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/music-education-research,1461-3808,1469-9893,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/mutation-research-fundamental-and-molecular-mechanisms-of-mutagenesis,0027-5107,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/mutation-research-genetic-toxicology-and-environmental-mutagenesis,1383-5718,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/mutation-research-reviews-in-mutation-research,1383-5742,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/mux-the-journal-of-mobile-user-experience,-,2196-873X,-1,-,numeric,en-US,
http://www.zotero.org/styles/mycological-progress,1617-416X,1861-8952,-1,-,author-date,en-US,science
http://www.zotero.org/styles/mycology,2150-1203,2150-1211,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/mycopathologia,0301-486X,1573-0832,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/mycorrhiza,0940-6360,1432-1890,-1,-,author-date,en-US,science
http://www.zotero.org/styles/mycotoxin-research,0178-7888,1867-1632,-1,-,author-date,en-US,science
http://www.zotero.org/styles/nano-communication-networks,1878-7789,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/nano-convergence,-,2196-5404,-1,-,numeric,en-US,
http://www.zotero.org/styles/nano-energy,2211-2855,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/nano-letters,1530-6984,1530-6992,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/nano-micro-letters,2311-6706,2150-5551,-1,-,numeric,en-US,
http://www.zotero.org/styles/nano-structures-and-nano-objects,2352-507X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/nano-today,1748-0132,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/nanoethics,1871-4757,1871-4765,-1,-,numeric,en-US,science
http://www.zotero.org/styles/nanoimpact,2452-0748,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/nanomaterials,-,2079-4991,-1,-,numeric,en-US,science
http://www.zotero.org/styles/nanomedicine,1743-5889,1748-6963,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/nanoscale-horizons,2055-6756,2055-6764,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/nanoscale-research-letters,1931-7573,1556-276X,-1,-,numeric,en-US,
http://www.zotero.org/styles/nanoscale,2040-3364,2040-3372,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/nanoscience-methods,-,2164-2311,-1,-,numeric,en-US,science
http://www.zotero.org/styles/nanotechnology-for-environmental-engineering,2365-6379,2365-6387,-1,-,numeric,en-US,
http://www.zotero.org/styles/nanotechnology,0957-4484,1361-6528,-1,-,numeric,en-US,physics
http://www.zotero.org/styles/national-academy-science-letters,0250-541X,2250-1754,-1,-,numeric,en-US,science
http://www.zotero.org/styles/national-identities,1460-8944,1469-9907,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/national-library-of-medicine-brackets-no-et-al,-,-,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/national-library-of-medicine,-,-,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/national-medical-journal-of-china,0376-2491,-,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/nationalities-papers,0090-5992,1465-3923,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/natural-computing,1567-7818,1572-9796,-1,-,author-date,en-US,science
http://www.zotero.org/styles/natural-gas-industry-b,2352-8540,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/natural-hazards-and-earth-system-sciences-discussions,-,2195-9269,-1,-,author-date,en-US,geology
http://www.zotero.org/styles/natural-hazards-and-earth-system-sciences,1561-8633,1684-9981,-1,-,author-date,en-US,geology
http://www.zotero.org/styles/natural-hazards-review,1527-6988,1527-6996,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/natural-hazards,0921-030X,1573-0840,-1,-,author-date,en-US,science
http://www.zotero.org/styles/natural-language-and-linguistic-theory,0167-806X,1573-0859,-1,-,author-date,en-US,humanities
http://www.zotero.org/styles/natural-language-semantics,0925-854X,1572-865X,-1,-,author-date,en-US,humanities
http://www.zotero.org/styles/natural-product-reports,0265-0568,1460-4752,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/natural-product-research,1478-6419,1478-6427,-1,-,author-date,en-US,science
http://www.zotero.org/styles/natural-products-and-bioprospecting,2192-2195,2192-2209,-1,-,numeric,en-US,
http://www.zotero.org/styles/natural-resources-research,1520-7439,1573-8981,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/nature-biotechnology,1087-0156,1546-1696,-1,-,numeric,en-GB,biology
http://www.zotero.org/styles/nature-cell-biology,1465-7392,1476-4679,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-chemical-biology,1552-4450,1552-4469,-1,-,numeric,en-GB,biology|chemistry
http://www.zotero.org/styles/nature-chemistry,1755-4330,1755-4349,-1,-,numeric,en-GB,chemistry
http://www.zotero.org/styles/nature-climate-change,1758-678X,1758-6798,-1,-,numeric,en-GB,biology|geography
http://www.zotero.org/styles/nature-communications,-,2041-1723,-1,-,numeric,en-GB,science
http://www.zotero.org/styles/nature-digest,1880-0556,-,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-genetics,1061-4036,1546-1718,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-geoscience,1752-0894,1752-0908,-1,-,numeric,en-GB,geography
http://www.zotero.org/styles/nature-immunology,1529-2908,1529-2916,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-materials,1476-1122,1476-4660,-1,-,numeric,en-GB,physics|chemistry
http://www.zotero.org/styles/nature-medicine,1078-8956,1546-170X,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-methods,1548-7091,1548-7105,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-nanotechnology,1748-3387,1748-3395,-1,-,numeric,en-GB,physics|chemistry
http://www.zotero.org/styles/nature-neuroscience,1097-6256,1546-1726,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-photonics,1749-4885,1749-4893,-1,-,numeric,en-GB,physics
http://www.zotero.org/styles/nature-physics,1745-2473,1745-2481,-1,-,numeric,en-GB,physics
http://www.zotero.org/styles/nature-protocols,1754-2189,1750-2799,-1,-,numeric,en-GB,science|biology
http://www.zotero.org/styles/nature-reviews-cancer,1474-175X,1474-1768,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-cardiology,1759-5002,1759-5010,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-clinical-oncology,1759-4774,1759-4782,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-drug-discovery,1474-1776,1474-1784,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-endocrinology,1759-5029,1759-5037,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-gastroenterology-and-hepatology,1759-5045,1759-5053,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-genetics,1471-0056,1471-0064,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-immunology,1474-1733,1474-1741,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-microbiology,1740-1526,1740-1534,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-molecular-cell-biology,1471-0072,1471-0080,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-nephrology,1759-5061,1759-507X,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-neurology,1759-4758,1759-4766,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-neuroscience,1471-003X,1471-0048,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-rheumatology,1759-4790,1759-4804,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-reviews-urology,1759-4812,1759-4820,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/nature-structural-and-molecular-biology,1545-9993,1545-9985,-1,-,numeric,en-GB,biology|medicine
